0.0,0.0,0.0
0.049999999999999996,0.004999999888241291,1.4568669350528507e-05
0.09999999999999999,0.009999999776482582,1.28667442892786e-05
0.15,0.014999999664723873,1.350643573091017e-05
0.19999999999999998,0.019999999552965164,1.5093457530671968e-05
0.24999999999999997,0.02500000037252903,1.7511476320872104e-05
0.3,0.029999999329447746,2.0664071576937486e-05
0.35,0.03500000014901161,2.4642964334590553e-05
0.39999999999999997,0.03999999910593033,2.9566137716525288e-05
0.44999999999999996,0.04500000178813934,3.561269091537157e-05
0.49999999999999994,0.05000000074505806,4.300509576007887e-05
0.5499999999999999,0.054999999701976776,5.2021725432478745e-05
0.6,0.05999999865889549,6.300338597737623e-05
0.6499999999999999,0.06499999761581421,7.636648781780939e-05
0.7,0.07000000029802322,9.261796226608729e-05
0.7499999999999999,0.07500000298023224,0.00011237428093081146
0.7999999999999999,0.07999999821186066,0.00013638425692226263
0.85,0.08500000089406967,0.00016555691130653013
0.8999999999999999,0.09000000357627869,0.0002009954818774311
0.95,0.0949999988079071,0.0002440374605898088
0.9999999999999999,0.10000000149011612,0.000296303758588295
1.0499999999999998,0.10499999672174454,0.00035975796603162865
1.0999999999999999,0.10999999940395355,0.0004367753085965867
1.15,0.11500000208616257,0.0005302281966691906
1.2,0.11999999731779099,0.0006435838626401532
1.25,0.125,0.0007810223947175282
1.2999999999999998,0.12999999523162842,0.0009475756230192426
1.3499999999999999,0.13500000536441803,0.0011492831476561864
1.4,0.14000000059604645,0.0013933805635424927
1.45,0.14499999582767487,0.0016884968013303663
1.4999999999999998,0.15000000596046448,0.0020448923667052057
1.5499999999999998,0.1550000011920929,0.0024746983183393167
1.5999999999999999,0.1599999964237213,0.0029921560989118385
1.65,0.16500000655651093,0.003613871810818739
1.7,0.17000000178813934,0.004359004128221945
1.7499999999999998,0.17499999701976776,0.005249361376764558
1.7999999999999998,0.18000000715255737,0.006309402509222861
1.8499999999999999,0.1850000023841858,0.007565968577977079
1.9,0.1899999976158142,0.009047673000653126
1.9499999999999997,0.19499999284744263,0.010783919731254065
1.9999999999999998,0.20000000298023224,0.01280324422013575
2.05,0.20499999821186066,0.015131013802528426
2.0999999999999996,0.20999999344348907,0.01778626316343096
2.15,0.2150000035762787,0.020777965719090855
2.1999999999999997,0.2199999988079071,0.024100639815996732
2.25,0.22499999403953552,0.0277298836985032
2.3,0.23000000417232513,0.03161883213294037
2.3499999999999996,0.23499999940395355,0.03569602188239576
2.4,0.23999999463558197,0.039865898920378416
2.4499999999999997,0.24500000476837158,0.04401306815582515
2.5,0.25,0.04800983421462348
2.55,0.2549999952316284,0.05172672733829117
2.5999999999999996,0.25999999046325684,0.05504482931896961
2.65,0.26499998569488525,0.057866998285291085
2.6999999999999997,0.27000001072883606,0.06012656230145742
2.7499999999999996,0.2750000059604645,0.06179175542705103
2.8,0.2800000011920929,0.06286510434387649
2.8499999999999996,0.2849999964237213,0.06337942930625022
2.9,0.28999999165534973,0.06339031334911036
2.9499999999999997,0.29499998688697815,0.06296791130954617
2.9999999999999996,0.30000001192092896,0.062188984964004795
3.05,0.3050000071525574,0.06113028133316438
3.0999999999999996,0.3100000023841858,0.059863522583291084
3.15,0.3149999976158142,0.05845256872494889
3.1999999999999997,0.3199999928474426,0.05695173447311562
3.2499999999999996,0.32499998807907104,0.05540553452249601
3.3,0.33000001311302185,0.05384917982992791
3.3499999999999996,0.33500000834465027,0.05230955976244709
3.4,0.3400000035762787,0.050806383012170574
3.4499999999999997,0.3449999988079071,0.0493534938241112
3.4999999999999996,0.3499999940395355,0.04795996838649877
3.55,0.35499998927116394,0.04663117129945255
3.5999999999999996,0.36000001430511475,0.045369638505220494
3.65,0.36500000953674316,0.04417581063260839
3.6999999999999997,0.3700000047683716,0.04304860493716694
3.7499999999999996,0.375,0.04198590563216031
3.8,0.3799999952316284,0.040984899877457265
3.8499999999999996,0.38499999046325684,0.040042355711692415
3.8999999999999995,0.38999998569488525,0.039154823270314665
3.9499999999999997,0.39500001072883606,0.03831878123679414
3.9999999999999996,0.4000000059604645,0.03753074162444839
4.05,0.4050000011920929,0.03678731714256499
4.1,0.4099999964237213,0.03608527478148333
4.1499999999999995,0.41499999165534973,0.03542155886822842
4.199999999999999,0.41999998688697815,0.034793307925210314
4.25,0.42500001192092896,0.03419786011952071
4.3,0.4300000071525574,0.03363275225893575
4.35,0.4350000023841858,0.033095712793568634
4.3999999999999995,0.4399999976158142,0.03258465499835026
4.449999999999999,0.4449999928474426,0.03209766475461881
4.5,0.44999998807907104,0.03163298948883377
4.55,0.45500001311302185,0.031189026235573538
4.6,0.46000000834465027,0.0307643098611016
4.6499999999999995,0.4650000035762787,0.03035750126402341
4.699999999999999,0.4699999988079071,0.029967377002836255
4.75,0.4749999940395355,0.029592818585900894
4.8,0.47999998927116394,0.02923280306605586
4.85,0.48500001430511475,0.028886394223092606
4.8999999999999995,0.49000000953674316,0.02855273449586661
4.949999999999999,0.4950000047683716,0.02823103752448218
5.0,0.5,0.027920581577245134
5.05,0.4950000047683716,0.02762070335792124
5.1,0.49000000953674316,0.02732816521890382
5.1499999999999995,0.48500001430511475,0.0270456223940995
